Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
keyliane abdallah,Marseille,0,1,0,0,1,0,,0,,0,0,0,0,0,2023-2024,ligue-1
yunis abdelhamid,Reims,976,1119,114,35,2184,15,53.3,7,46.7,4921,19,0,23,4,2023-2024,ligue-1
salis abdul samed,Lens,168,647,218,7,1022,19,36.8,11,57.9,1683,33,0,23,11,2023-2024,ligue-1
laurent abergel,Lorient,553,1289,349,10,2165,65,67.7,18,27.7,3885,49,3,32,30,2023-2024,ligue-1
matthis abline,Nantes,36,153,209,65,386,33,57.6,14,42.4,906,24,14,50,14,2023-2024,ligue-1
zakaria aboukhlal,Toulouse,27,123,161,38,304,31,25.8,22,71.0,745,13,8,22,12,2023-2024,ligue-1
akor adams,Montpellier,61,266,323,118,638,44,31.8,26,59.1,1004,23,22,68,30,2023-2024,ligue-1
nathaniel adjei,Lorient,374,397,46,10,811,5,80.0,1,20.0,1609,12,0,12,5,2023-2024,ligue-1
adryelson,Lyon,9,0,0,0,9,0,,0,,9,0,0,0,0,2023-2024,ligue-1
adson,Nantes,18,81,68,10,163,8,62.5,3,37.5,451,9,4,4,4,2023-2024,ligue-1
emmanuel agbadou,Reims,820,1233,165,32,2198,31,48.4,16,51.6,5460,26,2,24,23,2023-2024,ligue-1
ruben aguilar,Lens,326,699,518,38,1533,20,30.0,12,60.0,2333,37,2,31,10,2023-2024,ligue-1
tosin aiyegun,Lorient,54,120,123,21,291,26,46.2,13,50.0,686,10,6,18,13,2023-2024,ligue-1
sergio akieme,Reims,135,195,119,11,443,18,44.4,9,50.0,742,12,3,12,8,2023-2024,ligue-1
maghnes akliouche,Monaco,101,457,513,79,1055,52,51.9,22,42.3,1866,45,14,41,40,2023-2024,ligue-1
paul akouokou,Lyon,52,142,37,1,231,4,75.0,0,0.0,179,4,0,4,1,2023-2024,ligue-1
aboubacar ali,Strasbourg,4,19,35,7,56,3,33.3,2,66.7,79,1,1,4,2,2023-2024,ligue-1
mohamed ali cho,Nice,41,145,194,36,371,38,42.1,19,50.0,1236,29,15,19,16,2023-2024,ligue-1
nabil alioui,Le Havre,50,224,221,33,485,38,39.5,21,55.3,846,20,7,23,17,2023-2024,ligue-1
jim allevinah,Clermont Foot,223,443,360,67,1008,67,41.8,35,52.2,2680,55,13,54,26,2023-2024,ligue-1
skelly alvero,Lyon,43,143,58,6,242,7,57.1,2,28.6,321,4,0,8,7,2023-2024,ligue-1
papa amadou diallo,Metz,97,177,146,24,405,43,37.2,25,58.1,806,18,5,28,9,2023-2024,ligue-1
jordan amavi,Brest,18,42,8,0,67,2,50.0,1,50.0,75,1,0,1,1,2023-2024,ligue-1
kelvin amian,Nantes,130,193,107,4,430,7,42.9,4,57.1,609,10,0,11,7,2023-2024,ligue-1
michael amir murillo,Marseille,184,359,169,17,703,19,63.2,7,36.8,805,11,3,9,8,2023-2024,ligue-1
benjamin andre,Lille,496,1461,293,32,2242,23,43.5,13,56.5,3343,40,1,29,22,2023-2024,ligue-1
komnen andric,Clermont Foot,3,44,36,3,83,5,40.0,3,60.0,42,4,1,8,6,2023-2024,ligue-1
angelo,Strasbourg,76,261,282,27,593,56,53.6,23,41.1,1883,48,6,44,24,2023-2024,ligue-1
stredair appuah,Nantes,7,20,15,3,42,6,66.7,2,33.3,92,1,1,4,1,2023-2024,ligue-1
yoel armougom,Clermont Foot,26,72,50,1,148,3,33.3,1,33.3,358,5,0,2,0,2023-2024,ligue-1
hakon arnar haraldsson,Lille,81,353,240,38,664,36,41.7,17,47.2,1338,27,9,27,15,2023-2024,ligue-1
mohamed el arouch,Lyon,1,2,0,0,2,1,100.0,0,0.0,6,0,0,0,0,2023-2024,ligue-1
marco asensio,Paris S-G,74,323,358,38,747,22,45.5,10,45.5,1413,36,6,13,9,2023-2024,ligue-1
joel asoro,Metz,59,111,101,11,263,35,34.3,19,54.3,475,13,0,26,17,2023-2024,ligue-1
lorenz assignon,Rennes,158,323,237,21,712,23,43.5,13,56.5,1380,19,7,13,5,2023-2024,ligue-1
youcef atal,Nice,68,169,57,3,286,21,52.4,8,38.1,701,14,1,5,3,2023-2024,ligue-1
valentin atangana edoa,Reims,69,136,65,11,264,8,25.0,5,62.5,424,11,2,12,3,2023-2024,ligue-1
arthur atta,Metz,138,291,121,16,544,29,41.4,16,55.2,921,15,2,17,16,2023-2024,ligue-1
pierreemerick aubameyang,Marseille,85,377,512,163,956,34,52.9,14,41.2,1628,34,38,42,21,2023-2024,ligue-1
andre ayew,Le Havre,45,181,168,49,389,28,57.1,10,35.7,501,10,5,25,20,2023-2024,ligue-1
neil el aynaoui,Lens,169,526,193,39,877,39,38.5,16,41.0,1271,21,1,27,16,2023-2024,ligue-1
abdellah baallal,Clermont Foot,2,2,1,0,5,0,,0,,6,0,0,0,0,2023-2024,ligue-1
shavy babicka,Toulouse,17,63,104,12,182,15,40.0,9,60.0,379,4,6,13,3,2023-2024,ligue-1
aliou badara balde,Nice,5,19,36,5,58,10,30.0,6,60.0,161,5,1,2,0,2023-2024,ligue-1
tiemoue bakayoko,Lorient,209,491,94,15,785,15,33.3,10,66.7,1265,21,1,23,15,2023-2024,ligue-1
dilane bakwa,Strasbourg,127,487,577,75,1158,121,43.0,62,51.2,2906,76,25,49,38,2023-2024,ligue-1
carlos baleba,Lille,8,39,12,0,59,0,,0,,69,1,0,0,2,2023-2024,ligue-1
leonardo balerdi,Marseille,845,1036,73,18,1936,18,50.0,6,33.3,4056,23,0,17,10,2023-2024,ligue-1
folarin balogun,Monaco,30,248,345,140,617,41,26.8,28,68.3,793,18,29,80,42,2023-2024,ligue-1
mohamed bamba,Lorient,32,195,187,76,404,29,37.9,17,58.6,762,22,13,31,25,2023-2024,ligue-1
mamady bangre,Toulouse,14,33,50,13,97,5,20.0,4,80.0,312,5,2,4,4,2023-2024,ligue-1
bradley barcola,Lyon,10,56,64,19,129,18,44.4,10,55.6,303,6,8,7,2,2023-2024,ligue-1
bradley barcola,Paris S-G,97,251,476,103,803,94,48.9,43,45.7,2545,50,50,45,11,2023-2024,ligue-1
melvin bard,Nice,686,1010,449,22,2106,73,50.7,31,42.5,3915,87,7,41,14,2023-2024,ligue-1
steven baseya,Strasbourg,9,6,0,0,15,0,,0,,7,0,0,0,0,2023-2024,ligue-1
mohamed bechikh,Strasbourg,0,9,1,0,10,2,0.0,2,100.0,24,0,0,1,0,2023-2024,ligue-1
yanis begraoui,Toulouse,20,69,65,15,149,9,77.8,2,22.2,266,6,2,12,6,2023-2024,ligue-1
jeremie bela,Clermont Foot,7,59,58,3,121,7,57.1,3,42.9,340,9,0,4,3,2023-2024,ligue-1
reda belahyane,Nice,1,12,5,0,18,1,100.0,0,0.0,63,0,0,0,0,2023-2024,ligue-1
alaa bellaarouch,Strasbourg,540,3,0,0,542,0,,0,,1282,1,1,0,0,2023-2024,ligue-1
jeanricner bellegarde,Strasbourg,27,68,44,5,135,15,53.3,5,33.3,275,7,1,6,13,2023-2024,ligue-1
jeanuel belocian,Rennes,385,492,129,5,1001,8,62.5,2,25.0,2252,24,0,8,4,2023-2024,ligue-1
eliesse ben seghir,Monaco,25,128,144,24,291,26,23.1,17,65.4,682,19,6,8,8,2023-2024,ligue-1
wissam ben yedder,Monaco,33,411,523,154,957,46,37.0,27,58.7,1391,31,23,49,39,2023-2024,ligue-1
said benrahma,Lyon,47,141,266,36,447,35,51.4,16,45.7,1178,15,15,23,24,2023-2024,ligue-1
nabil bentaleb,Lille,406,1120,155,6,1667,19,73.7,4,21.1,2066,28,1,27,18,2023-2024,ligue-1
lucas beraldo,Paris S-G,410,592,58,5,1056,4,75.0,1,25.0,2168,22,0,2,2,2023-2024,ligue-1
dimitry bertaud,Montpellier,152,0,0,0,152,0,,0,,307,0,0,0,0,2023-2024,ligue-1
marco bizot,Brest,1177,8,0,0,1185,0,,0,,1789,0,0,1,0,2023-2024,ligue-1
ruben blanco,Marseille,52,2,0,0,54,0,,0,,122,0,0,0,0,2023-2024,ligue-1
ludovic blas,Rennes,92,296,366,59,734,69,36.2,39,56.5,1737,37,8,40,29,2023-2024,ligue-1
myron boadu,Monaco,0,8,21,8,29,2,0.0,2,100.0,37,1,2,7,2,2023-2024,ligue-1
jeremie boga,Nice,119,398,488,87,976,113,55.8,46,40.7,3369,93,39,42,27,2023-2024,ligue-1
adama bojang,Reims,5,16,22,10,42,1,100.0,0,0.0,56,1,1,4,1,2023-2024,ligue-1
neto borges,Clermont Foot,597,749,420,49,1743,54,51.9,21,38.9,3464,45,17,31,11,2023-2024,ligue-1
saimon bouabre,Monaco,2,15,7,0,24,1,100.0,0,0.0,41,1,0,1,3,2023-2024,ligue-1
ayyoub bouaddi,Lille,34,87,17,1,135,1,100.0,0,0.0,261,4,0,7,3,2023-2024,ligue-1
badredine bouanani,Nice,9,36,59,10,104,11,36.4,6,54.5,221,10,1,5,2,2023-2024,ligue-1
badredine bouanani,Lorient,27,96,117,15,231,14,57.1,5,35.7,761,22,5,13,11,2023-2024,ligue-1
mohamed bouchenna,Clermont Foot,5,11,6,2,20,5,40.0,3,60.0,38,1,1,3,0,2023-2024,ligue-1
hicham boudaoui,Nice,185,521,218,45,909,43,51.2,17,39.5,1641,26,8,31,12,2023-2024,ligue-1
benjamin bourigeaud,Rennes,292,868,659,66,1796,24,41.7,14,58.3,2388,39,4,31,12,2023-2024,ligue-1
bilal boutobba,Clermont Foot,64,256,226,38,536,46,34.8,25,54.3,1191,29,11,26,15,2023-2024,ligue-1
hugo boutsingkham,Nantes,3,0,0,0,3,1,0.0,1,100.0,0,0,0,0,0,2023-2024,ligue-1
bilal brahimi,Nice,0,4,11,1,15,1,0.0,1,100.0,23,0,1,1,1,2023-2024,ligue-1
bilal brahimi,Brest,16,45,100,13,158,16,56.3,6,37.5,441,10,5,5,7,2023-2024,ligue-1
lilian brassier,Brest,1054,966,56,21,2062,16,75.0,4,25.0,5302,12,2,15,2,2023-2024,ligue-1
maxime busi,Reims,38,49,31,6,116,4,75.0,1,25.0,175,2,3,2,3,2023-2024,ligue-1
marcin buka,Nice,1285,4,3,2,1292,2,100.0,0,0.0,2229,0,0,0,0,2023-2024,ligue-1
remy cabella,Lille,109,497,520,80,1111,48,43.8,24,50.0,2393,52,22,28,16,2023-2024,ligue-1
duje caletacar,Lyon,793,586,31,21,1404,2,50.0,1,50.0,2358,2,0,3,1,2023-2024,ligue-1
lamine camara,Metz,278,744,321,10,1307,58,39.7,31,53.4,2315,35,3,56,28,2023-2024,ligue-1
mahdi camara,Brest,141,614,372,72,1115,43,39.5,21,48.8,1756,39,7,39,23,2023-2024,ligue-1
mohamed camara,Monaco,144,593,157,9,887,22,40.9,10,45.5,1441,25,0,15,15,2023-2024,ligue-1
axel camblan,Brest,4,12,28,3,43,8,37.5,5,62.5,117,4,0,3,2,2023-2024,ligue-1
fali cande,Metz,583,404,58,9,1036,11,63.6,3,27.3,1619,12,1,9,2,2023-2024,ligue-1
gino caoki,Lorient,2,2,0,0,4,0,,0,,21,0,0,0,0,2023-2024,ligue-1
maxence caqueret,Lyon,484,1283,622,48,2357,85,61.2,28,32.9,4269,63,12,55,45,2023-2024,ligue-1
igor carioca,Lorient,61,95,45,4,199,9,44.4,4,44.4,264,3,2,4,1,2023-2024,ligue-1
antonin cartillier,Monaco,1,4,1,0,6,0,,0,,15,1,0,0,1,2023-2024,ligue-1
josue casimir,Le Havre,219,437,391,49,1022,64,35.9,37,57.8,1870,35,22,43,25,2023-2024,ligue-1
cristian casseres jr,Toulouse,296,776,220,26,1274,17,70.6,5,29.4,1836,26,1,22,13,2023-2024,ligue-1
jeancharles castelletto,Nantes,659,758,150,22,1560,14,57.1,6,42.9,2885,22,1,15,7,2023-2024,ligue-1
maximiliano caufriez,Clermont Foot,498,522,76,7,1087,14,50.0,4,28.6,2184,27,0,11,11,2023-2024,ligue-1
ivan cavaleiro,Lille,41,161,166,31,366,18,55.6,8,44.4,541,14,5,25,11,2023-2024,ligue-1
fabien centonze,Nantes,14,31,20,1,63,3,0.0,3,100.0,131,4,0,0,0,2023-2024,ligue-1
fares chaibi,Toulouse,4,23,23,0,50,2,0.0,2,100.0,91,1,0,4,0,2023-2024,ligue-1
muhammed cham,Clermont Foot,208,846,576,69,1604,65,52.3,28,43.1,3240,77,13,57,42,2023-2024,ligue-1
brendan chardonnet,Brest,1105,1017,81,30,2188,8,25.0,4,50.0,5074,14,0,15,4,2023-2024,ligue-1
jhoanner chavez,Lens,87,111,71,9,266,1,0.0,1,100.0,309,6,3,13,5,2023-2024,ligue-1
rayan cherki,Lyon,108,585,665,117,1325,141,57.4,48,34.0,3685,73,33,51,43,2023-2024,ligue-1
lucas chevalier,Lille,1249,6,0,0,1255,0,,0,,2712,0,0,1,2,2023-2024,ligue-1
pedro chirivella,Nantes,373,1260,310,26,1935,8,62.5,2,25.0,2446,23,4,23,14,2023-2024,ligue-1
joris chotard,Montpellier,483,809,201,18,1481,14,21.4,9,64.3,1727,18,2,22,13,2023-2024,ligue-1
djaoui cisse,Rennes,0,4,1,0,5,0,,0,,9,0,0,0,0,2023-2024,ligue-1
ibrahim cissoko,Toulouse,14,40,104,27,156,30,56.7,12,40.0,482,9,13,9,3,2023-2024,ligue-1
alexis claudemaurice,Nice,46,157,135,14,330,24,66.7,8,33.3,735,20,1,11,11,2023-2024,ligue-1
jonathan clauss,Marseille,353,772,663,36,1768,35,54.3,14,40.0,2812,62,7,37,7,2023-2024,ligue-1
marcus coco,Nantes,208,401,231,14,831,31,38.7,12,38.7,1306,31,1,26,11,2023-2024,ligue-1
maxime colin,Metz,360,543,237,8,1130,23,47.8,11,47.8,1353,13,3,18,12,2023-2024,ligue-1
eray comert,Nantes,680,581,32,9,1280,2,50.0,1,50.0,2354,6,0,5,1,2023-2024,ligue-1
alois confais,Le Havre,1,9,1,0,11,0,,0,,12,0,0,0,0,2023-2024,ligue-1
joaquin correa,Marseille,26,89,100,17,214,15,33.3,9,60.0,370,10,2,8,10,2023-2024,ligue-1
oscar cortes,Lens,1,14,20,5,35,0,,0,,42,0,0,6,2,2023-2024,ligue-1
david costa,Lens,123,393,383,43,883,39,51.3,18,46.2,1844,44,10,28,22,2023-2024,ligue-1
logan costa,Toulouse,932,1001,138,30,2059,10,60.0,4,40.0,3931,30,2,18,3,2023-2024,ligue-1
gregoire coudert,Brest,81,0,0,0,81,0,,0,,203,0,0,0,0,2023-2024,ligue-1
mamadou coulibaly,Monaco,9,56,35,1,99,3,33.3,2,66.7,178,8,0,10,3,2023-2024,ligue-1
tanguy coulibaly,Montpellier,61,116,125,36,289,26,65.4,7,26.9,871,24,14,31,15,2023-2024,ligue-1
nicolas cozza,Nantes,164,214,113,11,485,10,20.0,4,40.0,588,9,2,10,8,2023-2024,ligue-1
trevis dago,Lille,1,4,5,2,9,1,100.0,0,0.0,22,1,0,0,0,2023-2024,ligue-1
thijs dallinga,Toulouse,81,409,398,124,875,38,52.6,14,36.8,1132,24,9,46,29,2023-2024,ligue-1
kevin danso,Lens,836,1093,98,22,2010,16,68.8,2,12.5,5038,29,0,24,8,2023-2024,ligue-1
dante,Nice,1402,1592,87,20,3067,5,80.0,1,20.0,6060,20,1,14,5,2023-2024,ligue-1
raimane daou,Marseille,8,8,1,0,17,1,0.0,1,100.0,7,0,0,0,0,2023-2024,ligue-1
mohamed daramy,Reims,67,255,410,84,717,94,55.3,37,39.4,2276,46,32,46,19,2023-2024,ligue-1
achraf dari,Brest,54,46,3,1,103,0,,0,,155,0,0,2,0,2023-2024,ligue-1
jonathan david,Lille,60,454,404,128,905,39,38.5,19,48.7,1494,33,22,55,44,2023-2024,ligue-1
thibault de smet,Reims,375,613,276,10,1255,15,33.3,9,60.0,1984,30,1,14,7,2023-2024,ligue-1
romain del castillo,Brest,122,780,936,71,1797,160,46.9,77,48.1,3294,95,21,65,52,2023-2024,ligue-1
thomas delaine,Strasbourg,304,415,386,26,1097,33,57.6,14,42.4,2041,45,5,33,11,2023-2024,ligue-1
sacha delaye,Montpellier,8,24,41,9,72,3,66.7,1,33.3,132,4,1,6,0,2023-2024,ligue-1
karamoko dembele,Brest,0,3,10,1,13,0,,0,,32,2,0,2,2,2023-2024,ligue-1
ousmane dembele,Paris S-G,56,500,726,97,1256,139,46.8,67,48.2,4413,105,53,37,24,2023-2024,ligue-1
jessy deminguet,Strasbourg,67,199,75,8,334,7,28.6,4,57.1,440,10,1,11,5,2023-2024,ligue-1
remy descamps,Nantes,237,0,0,0,237,0,,0,,511,0,0,0,0,2023-2024,ligue-1
mikkel desler,Toulouse,274,533,320,37,1119,24,58.3,8,33.3,1657,27,9,18,10,2023-2024,ligue-1
arthur desmas,Le Havre,1014,6,0,0,1020,0,,0,,2466,0,0,1,0,2023-2024,ligue-1
lamine diack,Nantes,0,0,0,0,0,0,,0,,0,0,0,0,0,2023-2024,ligue-1
mamadou diakhon,Reims,17,33,40,5,87,20,30.0,10,50.0,278,2,5,7,2,2023-2024,ligue-1
bafode diakite,Lille,502,846,123,31,1464,8,62.5,3,37.5,2977,15,2,8,5,2023-2024,ligue-1
ibrahim diakite,Reims,30,40,31,2,100,5,40.0,3,60.0,192,5,1,1,0,2023-2024,ligue-1
oumar diakite,Reims,55,233,271,89,545,62,40.3,34,54.8,789,21,21,69,28,2023-2024,ligue-1
habib diarra,Strasbourg,202,623,308,30,1106,60,55.0,20,33.3,2388,62,10,37,28,2023-2024,ligue-1
moussa diarra,Toulouse,312,429,123,10,857,9,55.6,3,33.3,1283,18,2,22,6,2023-2024,ligue-1
krepin diatta,Monaco,154,478,330,21,947,45,64.4,14,31.1,1707,30,10,24,20,2023-2024,ligue-1
mory diaw,Clermont Foot,1316,37,0,0,1352,4,75.0,1,25.0,3362,0,0,2,0,2023-2024,ligue-1
mahamadou diawara,Lyon,32,104,60,12,194,6,66.7,1,16.7,522,13,2,7,7,2023-2024,ligue-1
bamba dieng,Lorient,14,95,79,31,188,11,27.3,7,63.6,183,2,3,20,10,2023-2024,ligue-1
guillaume dietsch,Metz,28,0,0,0,28,0,,0,,49,0,0,0,0,2023-2024,ligue-1
sinaly diomande,Lyon,292,334,35,7,654,4,25.0,1,25.0,1321,8,1,6,2,2023-2024,ligue-1
edan diop,Monaco,37,54,33,3,122,2,50.0,1,50.0,157,3,0,3,1,2023-2024,ligue-1
sofiane diop,Nice,42,100,118,16,249,22,27.3,16,72.7,589,18,6,15,9,2023-2024,ligue-1
andy diouf,Lens,114,478,336,23,908,58,51.7,26,44.8,2511,48,8,29,30,2023-2024,ligue-1
yehvann diouf,Reims,1354,19,0,0,1372,3,100.0,0,0.0,2703,0,0,1,0,2023-2024,ligue-1
chaim el djebali,Lyon,0,5,5,0,10,1,0.0,1,100.0,35,1,0,0,0,2023-2024,ligue-1
jeremy doku,Rennes,6,17,44,12,61,9,100.0,0,0.0,342,6,7,2,2,2023-2024,ligue-1
gianluigi donnarumma,Paris S-G,838,4,0,0,842,1,100.0,0,0.0,1432,0,0,1,0,2023-2024,ligue-1
sirine doucoure,Lorient,10,83,89,35,181,25,52.0,11,44.0,315,7,12,30,10,2023-2024,ligue-1
desire doue,Rennes,124,442,512,70,1056,106,60.4,31,29.2,2891,73,29,58,44,2023-2024,ligue-1
guela doue,Rennes,270,338,246,24,843,29,69.0,7,24.1,1708,41,9,19,15,2023-2024,ligue-1
douglas,Nantes,310,757,195,14,1248,8,25.0,4,50.0,1756,16,1,16,8,2023-2024,ligue-1
ismael doukoure,Strasbourg,273,585,72,2,919,31,71.0,9,29.0,1720,16,0,11,24,2023-2024,ligue-1
kamory doumbia,Brest,76,357,220,37,641,29,44.8,15,51.7,1049,22,6,32,18,2023-2024,ligue-1
jeankevin duverne,Nantes,324,444,133,6,894,15,60.0,6,40.0,1644,28,1,21,8,2023-2024,ligue-1
aron dnnum,Toulouse,108,343,341,48,774,74,41.9,34,45.9,2001,37,21,46,23,2023-2024,ligue-1
simon ebonog,Le Havre,5,18,1,0,24,0,,0,,20,0,0,0,0,2023-2024,ligue-1
hugo ekitike,Paris S-G,0,1,10,2,11,0,,0,,6,0,1,2,1,2023-2024,ligue-1
